pop,Geno_Code,CL-blue
26,Z026E0137,129.97
26,Z026E0139,131.61
26,Z026E0140,107.78
26,Z026E0141,132.12
26,Z026E0143,137.81
26,Z026E0144,116.24
26,Z026E0145,116.19
26,Z026E0146,105.6
26,Z026E0147,109.19
26,Z026E0148,96.45
26,Z026E0149,120.42
26,Z026E0150,107.34
26,Z026E0151,104.63
26,Z026E0152,115.99
26,Z026E0153,106.14
26,Z026E0154,117.35
26,Z026E0155,112.72
26,Z026E0156,117.08
26,Z026E0157,122.19
26,Z026E0158,114.41
26,Z026E0159,156.89
26,Z026E0162,115.06
26,Z026E0163,106.75
26,Z026E0164,116.33
26,Z026E0165,127.43
26,Z026E0166,105.8
26,Z026E0167,110.76
26,Z026E0168,115.95
26,Z026E0169,115.27
26,Z026E0170,110.77
26,Z026E0171,118.47
26,Z026E0172,112.16
26,Z026E0173,144.59
26,Z026E0174,128.84
26,Z026E0175,128.83
26,Z026E0176,115.19
26,Z026E0177,109.33
26,Z026E0179,144.17
26,Z026E0180,119.82
26,Z026E0181,79.01
26,Z026E0182,114.38
26,Z026E0183,115.23
26,Z026E0184,101.62
26,Z026E0186,124.31
26,Z026E0187,99.15
26,Z026E0189,108.84
26,Z026E0191,114.89
26,Z026E0193,119.55
26,Z026E0194,116.86
26,Z026E0196,117.9
26,Z026E0197,114.35
26,Z026E0198,105.77
26,Z026E0199,108.31
26,Z026E0200,104.05
